ts,visits
2025-01-06 07:11:00,224
2025-01-06 07:12:00,261
2025-01-06 07:13:00,259
2025-01-06 07:14:00,296
2025-01-06 07:15:00,271
2025-01-06 07:16:00,318
2025-01-06 07:17:00,290
2025-01-06 07:18:00,264
2025-01-06 07:19:00,281
2025-01-06 07:20:00,267
2025-01-06 07:21:00,298
2025-01-06 07:22:00,244
2025-01-06 07:23:00,257
2025-01-06 07:24:00,290
2025-01-06 07:25:00,310
2025-01-06 07:26:00,225
2025-01-06 07:27:00,315
2025-01-06 07:28:00,278
2025-01-06 07:29:00,235
2025-01-06 07:30:00,208
2025-01-06 07:31:00,245
2025-01-06 07:32:00,283
2025-01-06 07:33:00,283
2025-01-06 07:34:00,301
2025-01-06 07:35:00,272
2025-01-06 07:36:00,259
2025-01-06 07:37:00,277
2025-01-06 07:38:00,289
2025-01-06 07:39:00,294
2025-01-06 07:40:00,270
2025-01-06 07:41:00,312
2025-01-06 07:42:00,275
2025-01-06 07:43:00,269
2025-01-06 07:44:00,278
2025-01-06 07:45:00,319
2025-01-06 07:46:00,290
2025-01-06 07:47:00,276
2025-01-06 07:48:00,318
2025-01-06 07:49:00,349
2025-01-06 07:50:00,301
2025-01-06 07:51:00,327
2025-01-06 07:52:00,323
2025-01-06 07:53:00,282
2025-01-06 07:54:00,299
2025-01-06 07:55:00,267
2025-01-06 07:56:00,294
2025-01-06 07:57:00,284
2025-01-06 07:58:00,291
2025-01-06 07:59:00,283
2025-01-06 08:00:00,295
2025-01-06 08:01:00,316
2025-01-06 08:02:00,300
2025-01-06 08:03:00,257
2025-01-06 08:04:00,286
2025-01-06 08:05:00,267
2025-01-06 08:06:00,312
2025-01-06 08:07:00,319
2025-01-06 08:08:00,313
2025-01-06 08:09:00,288
2025-01-06 08:10:00,314
2025-01-06 08:11:00,297
2025-01-06 08:12:00,281
2025-01-06 08:13:00,329
2025-01-06 08:14:00,331
2025-01-06 08:15:00,335
2025-01-06 08:16:00,297
2025-01-06 08:17:00,342
2025-01-06 08:18:00,301
2025-01-06 08:19:00,330
2025-01-06 08:20:00,301
2025-01-06 08:21:00,309
2025-01-06 08:22:00,255
2025-01-06 08:23:00,308
2025-01-06 08:24:00,319
2025-01-06 08:25:00,307
2025-01-06 08:26:00,362
2025-01-06 08:27:00,289
2025-01-06 08:28:00,305
2025-01-06 08:29:00,297
2025-01-06 08:30:00,306
2025-01-06 08:31:00,346
2025-01-06 08:32:00,358
2025-01-06 08:33:00,304
2025-01-06 08:34:00,304
2025-01-06 08:35:00,294
2025-01-06 08:36:00,356
2025-01-06 08:37:00,352
2025-01-06 08:38:00,322
2025-01-06 08:39:00,290
2025-01-06 08:40:00,293
2025-01-06 08:41:00,330
2025-01-06 08:42:00,340
2025-01-06 08:43:00,276
2025-01-06 08:44:00,320
2025-01-06 08:45:00,369
2025-01-06 08:46:00,323
2025-01-06 08:47:00,367
2025-01-06 08:48:00,346
2025-01-06 08:49:00,303
2025-01-06 08:50:00,324
2025-01-06 08:51:00,328
2025-01-06 08:52:00,308
2025-01-06 08:53:00,308
2025-01-06 08:54:00,371
2025-01-06 08:55:00,309
2025-01-06 08:56:00,361
2025-01-06 08:57:00,324
2025-01-06 08:58:00,335
2025-01-06 08:59:00,350
2025-01-06 09:00:00,321
2025-01-06 09:01:00,351
2025-01-06 09:02:00,286
2025-01-06 09:03:00,349
2025-01-06 09:04:00,276
2025-01-06 09:05:00,333
2025-01-06 09:06:00,361
2025-01-06 09:07:00,355
2025-01-06 09:08:00,308
2025-01-06 09:09:00,311
2025-01-06 09:10:00,324
2025-01-06 09:11:00,346
2025-01-06 09:12:00,291
2025-01-06 09:13:00,342
2025-01-06 09:14:00,351
2025-01-06 09:15:00,336
2025-01-06 09:16:00,357
2025-01-06 09:17:00,350
2025-01-06 09:18:00,331
2025-01-06 09:19:00,297
2025-01-06 09:20:00,349
2025-01-06 09:21:00,323
2025-01-06 09:22:00,332
2025-01-06 09:23:00,359
2025-01-06 09:24:00,383
2025-01-06 09:25:00,347
2025-01-06 09:26:00,362
2025-01-06 09:27:00,313
2025-01-06 09:28:00,356
2025-01-06 09:29:00,348
2025-01-06 09:30:00,381
2025-01-06 09:31:00,337
2025-01-06 09:32:00,345
2025-01-06 09:33:00,378
2025-01-06 09:34:00,350
2025-01-06 09:35:00,325
2025-01-06 09:36:00,417
2025-01-06 09:37:00,326
2025-01-06 09:38:00,352
2025-01-06 09:39:00,363
2025-01-06 09:40:00,361
2025-01-06 09:41:00,350
2025-01-06 09:42:00,351
2025-01-06 09:43:00,350
2025-01-06 09:44:00,328
2025-01-06 09:45:00,410
2025-01-06 09:46:00,352
2025-01-06 09:47:00,372
2025-01-06 09:48:00,350
2025-01-06 09:49:00,349
2025-01-06 09:50:00,347
2025-01-06 09:51:00,320
2025-01-06 09:52:00,355
2025-01-06 09:53:00,350
2025-01-06 09:54:00,389
2025-01-06 09:55:00,331
2025-01-06 09:56:00,347
2025-01-06 09:57:00,339
2025-01-06 09:58:00,398
2025-01-06 09:59:00,340
2025-01-06 10:00:00,376
2025-01-06 10:01:00,387
2025-01-06 10:02:00,359
2025-01-06 10:03:00,329
2025-01-06 10:04:00,330
2025-01-06 10:05:00,386
2025-01-06 10:06:00,333
2025-01-06 10:07:00,375
2025-01-06 10:08:00,368
2025-01-06 10:09:00,375
2025-01-06 10:10:00,378
2025-01-06 10:11:00,343
2025-01-06 10:12:00,342
2025-01-06 10:13:00,385
2025-01-06 10:14:00,351
2025-01-06 10:15:00,299
2025-01-06 10:16:00,384
2025-01-06 10:17:00,342
2025-01-06 10:18:00,380
2025-01-06 10:19:00,404
2025-01-06 10:20:00,369
2025-01-06 10:21:00,394
2025-01-06 10:22:00,373
2025-01-06 10:23:00,410
2025-01-06 10:24:00,344
2025-01-06 10:25:00,370
2025-01-06 10:26:00,388
2025-01-06 10:27:00,366
2025-01-06 10:28:00,400
2025-01-06 10:29:00,361
2025-01-06 10:30:00,424
2025-01-06 10:31:00,425
2025-01-06 10:32:00,380
2025-01-06 10:33:00,387
2025-01-06 10:34:00,403
2025-01-06 10:35:00,344
2025-01-06 10:36:00,341
2025-01-06 10:37:00,405
2025-01-06 10:38:00,381
2025-01-06 10:39:00,369
2025-01-06 10:40:00,375
2025-01-06 10:41:00,315
2025-01-06 10:42:00,370
2025-01-06 10:43:00,356
2025-01-06 10:44:00,398
2025-01-06 10:45:00,401
2025-01-06 10:46:00,390
2025-01-06 10:47:00,386
2025-01-06 10:48:00,339
2025-01-06 10:49:00,391
2025-01-06 10:50:00,393
2025-01-06 10:51:00,408
2025-01-06 10:52:00,430
2025-01-06 10:53:00,335
2025-01-06 10:54:00,368
2025-01-06 10:55:00,359
2025-01-06 10:56:00,382
2025-01-06 10:57:00,379
2025-01-06 10:58:00,373
2025-01-06 10:59:00,404
2025-01-06 11:00:00,351
2025-01-06 11:01:00,353
2025-01-06 11:02:00,354
2025-01-06 11:03:00,370
2025-01-06 11:04:00,349
2025-01-06 11:05:00,379
2025-01-06 11:06:00,376
2025-01-06 11:07:00,360
2025-01-06 11:08:00,402
2025-01-06 11:09:00,379
2025-01-06 11:10:00,407
2025-01-06 11:11:00,376
2025-01-06 11:12:00,380
2025-01-06 11:13:00,367
2025-01-06 11:14:00,381
2025-01-06 11:15:00,399
2025-01-06 11:16:00,371
2025-01-06 11:17:00,395
2025-01-06 11:18:00,361
2025-01-06 11:19:00,401
2025-01-06 11:20:00,367
2025-01-06 11:21:00,403
2025-01-06 11:22:00,384
2025-01-06 11:23:00,420
2025-01-06 11:24:00,354
2025-01-06 11:25:00,346
2025-01-06 11:26:00,367
2025-01-06 11:27:00,348
2025-01-06 11:28:00,348
2025-01-06 11:29:00,399
2025-01-06 11:30:00,383
2025-01-06 11:31:00,371
2025-01-06 11:32:00,374
2025-01-06 11:33:00,368
2025-01-06 11:34:00,425
2025-01-06 11:35:00,365
2025-01-06 11:36:00,351
2025-01-06 11:37:00,404
2025-01-06 11:38:00,378
2025-01-06 11:39:00,435
2025-01-06 11:40:00,371
2025-01-06 11:41:00,405
2025-01-06 11:42:00,411
2025-01-06 11:43:00,371
2025-01-06 11:44:00,366
2025-01-06 11:45:00,403
2025-01-06 11:46:00,399
2025-01-06 11:47:00,349
2025-01-06 11:48:00,356
2025-01-06 11:49:00,321
2025-01-06 11:50:00,399
2025-01-06 11:51:00,378
2025-01-06 11:52:00,380
2025-01-06 11:53:00,342
2025-01-06 11:54:00,357
2025-01-06 11:55:00,373
2025-01-06 11:56:00,368
2025-01-06 11:57:00,387
2025-01-06 11:58:00,399
2025-01-06 11:59:00,441
2025-01-06 12:00:00,384
2025-01-06 12:01:00,412
2025-01-06 12:02:00,364
2025-01-06 12:03:00,343
2025-01-06 12:04:00,376
2025-01-06 12:05:00,345
2025-01-06 12:06:00,385
2025-01-06 12:07:00,365
2025-01-06 12:08:00,336
2025-01-06 12:09:00,428
2025-01-06 12:10:00,371
2025-01-06 12:11:00,343
2025-01-06 12:12:00,407
2025-01-06 12:13:00,366
2025-01-06 12:14:00,411
2025-01-06 12:15:00,366
2025-01-06 12:16:00,371
2025-01-06 12:17:00,393
2025-01-06 12:18:00,399
2025-01-06 12:19:00,403
2025-01-06 12:20:00,382
2025-01-06 12:21:00,397
2025-01-06 12:22:00,402
2025-01-06 12:23:00,389
2025-01-06 12:24:00,380
2025-01-06 12:25:00,347
2025-01-06 12:26:00,398
2025-01-06 12:27:00,384
2025-01-06 12:28:00,373
2025-01-06 12:29:00,415
2025-01-06 12:30:00,347
2025-01-06 12:31:00,424
2025-01-06 12:32:00,382
2025-01-06 12:33:00,391
2025-01-06 12:34:00,373
2025-01-06 12:35:00,341
2025-01-06 12:36:00,379
2025-01-06 12:37:00,391
2025-01-06 12:38:00,399
2025-01-06 12:39:00,377
2025-01-06 12:40:00,327
2025-01-06 12:41:00,343
2025-01-06 12:42:00,433
2025-01-06 12:43:00,354
2025-01-06 12:44:00,417
2025-01-06 12:45:00,358
2025-01-06 12:46:00,377
2025-01-06 12:47:00,397
2025-01-06 12:48:00,360
2025-01-06 12:49:00,421
2025-01-06 12:50:00,382
2025-01-06 12:51:00,392
2025-01-06 12:52:00,374
2025-01-06 12:53:00,397
2025-01-06 12:54:00,419
2025-01-06 12:55:00,376
2025-01-06 12:56:00,423
2025-01-06 12:57:00,364
2025-01-06 12:58:00,398
2025-01-06 12:59:00,391
2025-01-06 13:00:00,352
2025-01-06 13:01:00,384
2025-01-06 13:02:00,379
2025-01-06 13:03:00,357
2025-01-06 13:04:00,387
2025-01-06 13:05:00,382
2025-01-06 13:06:00,376
2025-01-06 13:07:00,376
2025-01-06 13:08:00,375
2025-01-06 13:09:00,368
2025-01-06 13:10:00,380
2025-01-06 13:11:00,361
2025-01-06 13:12:00,443
2025-01-06 13:13:00,341
2025-01-06 13:14:00,361
2025-01-06 13:15:00,363
2025-01-06 13:16:00,427
2025-01-06 13:17:00,342
2025-01-06 13:18:00,386
2025-01-06 13:19:00,381
2025-01-06 13:20:00,383
2025-01-06 13:21:00,405
2025-01-06 13:22:00,404
2025-01-06 13:23:00,363
2025-01-06 13:24:00,378
2025-01-06 13:25:00,327
2025-01-06 13:26:00,375
2025-01-06 13:27:00,353
2025-01-06 13:28:00,368
2025-01-06 13:29:00,330
2025-01-06 13:30:00,382
2025-01-06 13:31:00,329
2025-01-06 13:32:00,375
2025-01-06 13:33:00,340
2025-01-06 13:34:00,350
2025-01-06 13:35:00,399
2025-01-06 13:36:00,385
2025-01-06 13:37:00,399
2025-01-06 13:38:00,409
2025-01-06 13:39:00,350
2025-01-06 13:40:00,407
2025-01-06 13:41:00,332
2025-01-06 13:42:00,387
2025-01-06 13:43:00,356
2025-01-06 13:44:00,345
2025-01-06 13:45:00,383
2025-01-06 13:46:00,391
2025-01-06 13:47:00,390
2025-01-06 13:48:00,372
2025-01-06 13:49:00,369
2025-01-06 13:50:00,379
2025-01-06 13:51:00,373
2025-01-06 13:52:00,379
2025-01-06 13:53:00,370
2025-01-06 13:54:00,386
2025-01-06 13:55:00,323
2025-01-06 13:56:00,361
2025-01-06 13:57:00,329
2025-01-06 13:58:00,370
2025-01-06 13:59:00,404
2025-01-06 14:00:00,351
2025-01-06 14:01:00,365
2025-01-06 14:02:00,381
2025-01-06 14:03:00,310
2025-01-06 14:04:00,348
2025-01-06 14:05:00,370
2025-01-06 14:06:00,288
2025-01-06 14:07:00,335
2025-01-06 14:08:00,387
2025-01-06 14:09:00,384
2025-01-06 14:10:00,368
2025-01-06 14:11:00,380
2025-01-06 14:12:00,363
2025-01-06 14:13:00,371
2025-01-06 14:14:00,349
2025-01-06 14:15:00,360
2025-01-06 14:16:00,340
2025-01-06 14:17:00,387
2025-01-06 14:18:00,394
2025-01-06 14:19:00,390
2025-01-06 14:20:00,344
2025-01-06 14:21:00,330
2025-01-06 14:22:00,386
2025-01-06 14:23:00,367
2025-01-06 14:24:00,361
2025-01-06 14:25:00,337
2025-01-06 14:26:00,363
2025-01-06 14:27:00,325
2025-01-06 14:28:00,367
2025-01-06 14:29:00,385
2025-01-06 14:30:00,391
2025-01-06 14:31:00,368
2025-01-06 14:32:00,315
2025-01-06 14:33:00,354
2025-01-06 14:34:00,402
2025-01-06 14:35:00,326
2025-01-06 14:36:00,346
2025-01-06 14:37:00,383
2025-01-06 14:38:00,362
2025-01-06 14:39:00,408
2025-01-06 14:40:00,328
2025-01-06 14:41:00,321
2025-01-06 14:42:00,376
2025-01-06 14:43:00,315
2025-01-06 14:44:00,339
2025-01-06 14:45:00,342
2025-01-06 14:46:00,369
2025-01-06 14:47:00,358
2025-01-06 14:48:00,354
2025-01-06 14:49:00,332
2025-01-06 14:50:00,372
2025-01-06 14:51:00,441
2025-01-06 14:52:00,357
2025-01-06 14:53:00,342
2025-01-06 14:54:00,307
2025-01-06 14:55:00,323
2025-01-06 14:56:00,333
2025-01-06 14:57:00,324
2025-01-06 14:58:00,337
2025-01-06 14:59:00,381
2025-01-06 15:00:00,367
2025-01-06 15:01:00,332
2025-01-06 15:02:00,305
2025-01-06 15:03:00,368
2025-01-06 15:04:00,333
2025-01-06 15:05:00,290
2025-01-06 15:06:00,351
2025-01-06 15:07:00,358
2025-01-06 15:08:00,271
2025-01-06 15:09:00,311
2025-01-06 15:10:00,328
2025-01-06 15:11:00,349
2025-01-06 15:12:00,317
2025-01-06 15:13:00,309
2025-01-06 15:14:00,347
2025-01-06 15:15:00,317
2025-01-06 15:16:00,341
2025-01-06 15:17:00,299
2025-01-06 15:18:00,293
2025-01-06 15:19:00,345
2025-01-06 15:20:00,332
2025-01-06 15:21:00,348
2025-01-06 15:22:00,311
2025-01-06 15:23:00,304
2025-01-06 15:24:00,357
2025-01-06 15:25:00,285
2025-01-06 15:26:00,354
2025-01-06 15:27:00,355
2025-01-06 15:28:00,343
2025-01-06 15:29:00,303
2025-01-06 15:30:00,300
2025-01-06 15:31:00,314
2025-01-06 15:32:00,286
2025-01-06 15:33:00,294
2025-01-06 15:34:00,334
2025-01-06 15:35:00,333
2025-01-06 15:36:00,290
2025-01-06 15:37:00,333
2025-01-06 15:38:00,327
2025-01-06 15:39:00,352
2025-01-06 15:40:00,328
2025-01-06 15:41:00,340
2025-01-06 15:42:00,325
2025-01-06 15:43:00,337
2025-01-06 15:44:00,280
2025-01-06 15:45:00,308
2025-01-06 15:46:00,310
2025-01-06 15:47:00,304
2025-01-06 15:48:00,320
2025-01-06 15:49:00,325
2025-01-06 15:50:00,318
2025-01-06 15:51:00,303
2025-01-06 15:52:00,289
2025-01-06 15:53:00,334
2025-01-06 15:54:00,314
2025-01-06 15:55:00,280
2025-01-06 15:56:00,300
2025-01-06 15:57:00,260
2025-01-06 15:58:00,304
2025-01-06 15:59:00,298
2025-01-06 16:00:00,288
2025-01-06 16:01:00,341
2025-01-06 16:02:00,272
2025-01-06 16:03:00,318
2025-01-06 16:04:00,354
2025-01-06 16:05:00,326
2025-01-06 16:06:00,297
2025-01-06 16:07:00,269
2025-01-06 16:08:00,263
2025-01-06 16:09:00,286
2025-01-06 16:10:00,279
2025-01-06 16:11:00,277
2025-01-06 16:12:00,286
2025-01-06 16:13:00,291
2025-01-06 16:14:00,305
2025-01-06 16:15:00,262
2025-01-06 16:16:00,275
2025-01-06 16:17:00,287
2025-01-06 16:18:00,286
2025-01-06 16:19:00,336
2025-01-06 16:20:00,295
2025-01-06 16:21:00,248
2025-01-06 16:22:00,298
2025-01-06 16:23:00,723
2025-01-06 16:24:00,283
2025-01-06 16:25:00,256
2025-01-06 16:26:00,329
2025-01-06 16:27:00,258
2025-01-06 16:28:00,300
2025-01-06 16:29:00,288
2025-01-06 16:30:00,298
2025-01-06 16:31:00,325
2025-01-06 16:32:00,295
2025-01-06 16:33:00,267
2025-01-06 16:34:00,308
2025-01-06 16:35:00,264
2025-01-06 16:36:00,283
2025-01-06 16:37:00,246
2025-01-06 16:38:00,251
2025-01-06 16:39:00,278
2025-01-06 16:40:00,285
2025-01-06 16:41:00,233
2025-01-06 16:42:00,287
2025-01-06 16:43:00,253
2025-01-06 16:44:00,305
2025-01-06 16:45:00,264
2025-01-06 16:46:00,244
2025-01-06 16:47:00,273
2025-01-06 16:48:00,248
2025-01-06 16:49:00,302
2025-01-06 16:50:00,269
2025-01-06 16:51:00,265
2025-01-06 16:52:00,283
2025-01-06 16:53:00,242
2025-01-06 16:54:00,234
2025-01-06 16:55:00,276
2025-01-06 16:56:00,237
2025-01-06 16:57:00,237
2025-01-06 16:58:00,285
2025-01-06 16:59:00,276
2025-01-06 17:00:00,231
2025-01-06 17:01:00,246
2025-01-06 17:02:00,238
2025-01-06 17:03:00,305
2025-01-06 17:04:00,282
2025-01-06 17:05:00,248
2025-01-06 17:06:00,272
2025-01-06 17:07:00,223
2025-01-06 17:08:00,240
2025-01-06 17:09:00,259
2025-01-06 17:10:00,267
2025-01-06 17:11:00,252
2025-01-06 17:12:00,260
2025-01-06 17:13:00,255
2025-01-06 17:14:00,248
2025-01-06 17:15:00,244
2025-01-06 17:16:00,240
2025-01-06 17:17:00,256
2025-01-06 17:18:00,260
2025-01-06 17:19:00,254
2025-01-06 17:20:00,219
2025-01-06 17:21:00,222
2025-01-06 17:22:00,257
2025-01-06 17:23:00,283
2025-01-06 17:24:00,249
2025-01-06 17:25:00,234
2025-01-06 17:26:00,249
2025-01-06 17:27:00,215
2025-01-06 17:28:00,275
2025-01-06 17:29:00,246
2025-01-06 17:30:00,224
2025-01-06 17:31:00,236
2025-01-06 17:32:00,226
2025-01-06 17:33:00,272
2025-01-06 17:34:00,233
2025-01-06 17:35:00,241
2025-01-06 17:36:00,251
2025-01-06 17:37:00,218
2025-01-06 17:38:00,240
2025-01-06 17:39:00,241
2025-01-06 17:40:00,195
2025-01-06 17:41:00,239
2025-01-06 17:42:00,231
2025-01-06 17:43:00,235
2025-01-06 17:44:00,232
2025-01-06 17:45:00,237
2025-01-06 17:46:00,263
2025-01-06 17:47:00,199
2025-01-06 17:48:00,220
2025-01-06 17:49:00,244
2025-01-06 17:50:00,239
2025-01-06 17:51:00,237
2025-01-06 17:52:00,294
2025-01-06 17:53:00,240
2025-01-06 17:54:00,252
2025-01-06 17:55:00,215
2025-01-06 17:56:00,198
2025-01-06 17:57:00,214
2025-01-06 17:58:00,239
2025-01-06 17:59:00,230
2025-01-06 18:00:00,230
2025-01-06 18:01:00,213
2025-01-06 18:02:00,209
2025-01-06 18:03:00,213
2025-01-06 18:04:00,235
2025-01-06 18:05:00,237
2025-01-06 18:06:00,190
2025-01-06 18:07:00,234
2025-01-06 18:08:00,197
2025-01-06 18:09:00,225
2025-01-06 18:10:00,208
2025-01-06 18:11:00,251
2025-01-06 18:12:00,200
2025-01-06 18:13:00,215
2025-01-06 18:14:00,225
2025-01-06 18:15:00,187
2025-01-06 18:16:00,206
2025-01-06 18:17:00,201
2025-01-06 18:18:00,194
2025-01-06 18:19:00,195
2025-01-06 18:20:00,233
2025-01-06 18:21:00,189
2025-01-06 18:22:00,218
2025-01-06 18:23:00,211
2025-01-06 18:24:00,167
2025-01-06 18:25:00,215
2025-01-06 18:26:00,165
2025-01-06 18:27:00,216
2025-01-06 18:28:00,187
2025-01-06 18:29:00,199
2025-01-06 18:30:00,166
2025-01-06 18:31:00,200
2025-01-06 18:32:00,220
2025-01-06 18:33:00,176
2025-01-06 18:34:00,180
2025-01-06 18:35:00,206
2025-01-06 18:36:00,206
2025-01-06 18:37:00,132
2025-01-06 18:38:00,243
2025-01-06 18:39:00,205
2025-01-06 18:40:00,208
2025-01-06 18:41:00,187
2025-01-06 18:42:00,143
2025-01-06 18:43:00,206
2025-01-06 18:44:00,174
2025-01-06 18:45:00,201
2025-01-06 18:46:00,181
2025-01-06 18:47:00,192
2025-01-06 18:48:00,166
2025-01-06 18:49:00,206
2025-01-06 18:50:00,154
2025-01-06 18:51:00,239
2025-01-06 18:52:00,238
2025-01-06 18:53:00,222
2025-01-06 18:54:00,213
2025-01-06 18:55:00,178
2025-01-06 18:56:00,209
2025-01-06 18:57:00,176
2025-01-06 18:58:00,139
2025-01-06 18:59:00,215
2025-01-06 19:00:00,205
2025-01-06 19:01:00,175
2025-01-06 19:02:00,145
2025-01-06 19:03:00,160
2025-01-06 19:04:00,128
2025-01-06 19:05:00,197
2025-01-06 19:06:00,133
2025-01-06 19:07:00,179
2025-01-06 19:08:00,150
2025-01-06 19:09:00,135
2025-01-06 19:10:00,176
2025-01-06 19:11:00,161
2025-01-06 19:12:00,189
2025-01-06 19:13:00,136
2025-01-06 19:14:00,148
2025-01-06 19:15:00,107
2025-01-06 19:16:00,111
2025-01-06 19:17:00,210
2025-01-06 19:18:00,217
2025-01-06 19:19:00,166
2025-01-06 19:20:00,142
2025-01-06 19:21:00,155
2025-01-06 19:22:00,184
2025-01-06 19:23:00,148
2025-01-06 19:24:00,166
2025-01-06 19:25:00,159
2025-01-06 19:26:00,145
2025-01-06 19:27:00,145
2025-01-06 19:28:00,165
2025-01-06 19:29:00,133
2025-01-06 19:30:00,168
2025-01-06 19:31:00,144
2025-01-06 19:32:00,158
2025-01-06 19:33:00,189
2025-01-06 19:34:00,150
2025-01-06 19:35:00,176
2025-01-06 19:36:00,108
2025-01-06 19:37:00,140
2025-01-06 19:38:00,152
2025-01-06 19:39:00,199
2025-01-06 19:40:00,101
2025-01-06 19:41:00,147
2025-01-06 19:42:00,185
2025-01-06 19:43:00,128
2025-01-06 19:44:00,142
2025-01-06 19:45:00,155
2025-01-06 19:46:00,150
2025-01-06 19:47:00,184
2025-01-06 19:48:00,156
2025-01-06 19:49:00,177
2025-01-06 19:50:00,134
2025-01-06 19:51:00,124
2025-01-06 19:52:00,136
2025-01-06 19:53:00,112
2025-01-06 19:54:00,153
2025-01-06 19:55:00,130
2025-01-06 19:56:00,123
2025-01-06 19:57:00,151
2025-01-06 19:58:00,110
2025-01-06 19:59:00,157
2025-01-06 20:00:00,125
2025-01-06 20:01:00,165
2025-01-06 20:02:00,126
2025-01-06 20:03:00,151
2025-01-06 20:04:00,139
2025-01-06 20:05:00,152
2025-01-06 20:06:00,136
2025-01-06 20:07:00,91
2025-01-06 20:08:00,157
2025-01-06 20:09:00,129
2025-01-06 20:10:00,151
2025-01-06 20:11:00,147
2025-01-06 20:12:00,110
2025-01-06 20:13:00,106
2025-01-06 20:14:00,145
2025-01-06 20:15:00,120
2025-01-06 20:16:00,151
2025-01-06 20:17:00,122
2025-01-06 20:18:00,152
2025-01-06 20:19:00,136
2025-01-06 20:20:00,132
2025-01-06 20:21:00,115
2025-01-06 20:22:00,129
2025-01-06 20:23:00,153
2025-01-06 20:24:00,121
2025-01-06 20:25:00,135
2025-01-06 20:26:00,123
2025-01-06 20:27:00,124
2025-01-06 20:28:00,163
2025-01-06 20:29:00,150
2025-01-06 20:30:00,121
2025-01-06 20:31:00,124
2025-01-06 20:32:00,100
2025-01-06 20:33:00,113
2025-01-06 20:34:00,125
2025-01-06 20:35:00,137
2025-01-06 20:36:00,134
2025-01-06 20:37:00,87
2025-01-06 20:38:00,139
2025-01-06 20:39:00,112
2025-01-06 20:40:00,89
2025-01-06 20:41:00,146
2025-01-06 20:42:00,149
2025-01-06 20:43:00,118
2025-01-06 20:44:00,129
2025-01-06 20:45:00,130
2025-01-06 20:46:00,145
2025-01-06 20:47:00,128
2025-01-06 20:48:00,76
2025-01-06 20:49:00,159
2025-01-06 20:50:00,135
2025-01-06 20:51:00,95
2025-01-06 20:52:00,81
2025-01-06 20:53:00,119
2025-01-06 20:54:00,99
2025-01-06 20:55:00,114
2025-01-06 20:56:00,123
2025-01-06 20:57:00,90
2025-01-06 20:58:00,76
2025-01-06 20:59:00,113
2025-01-06 21:00:00,89
2025-01-06 21:01:00,106
2025-01-06 21:02:00,68
2025-01-06 21:03:00,95
2025-01-06 21:04:00,119
2025-01-06 21:05:00,115
2025-01-06 21:06:00,80
2025-01-06 21:07:00,70
2025-01-06 21:08:00,99
2025-01-06 21:09:00,112
2025-01-06 21:10:00,108
2025-01-06 21:11:00,85
2025-01-06 21:12:00,104
2025-01-06 21:13:00,134
2025-01-06 21:14:00,101
2025-01-06 21:15:00,55
2025-01-06 21:16:00,100
2025-01-06 21:17:00,146
2025-01-06 21:18:00,62
2025-01-06 21:19:00,94
2025-01-06 21:20:00,87
2025-01-06 21:21:00,95
2025-01-06 21:22:00,97
2025-01-06 21:23:00,120
2025-01-06 21:24:00,93
2025-01-06 21:25:00,123
2025-01-06 21:26:00,87
2025-01-06 21:27:00,81
2025-01-06 21:28:00,73
2025-01-06 21:29:00,44
2025-01-06 21:30:00,95
2025-01-06 21:31:00,140
2025-01-06 21:32:00,99
2025-01-06 21:33:00,104
2025-01-06 21:34:00,77
2025-01-06 21:35:00,80
2025-01-06 21:36:00,111
2025-01-06 21:37:00,136
2025-01-06 21:38:00,122
2025-01-06 21:39:00,105
2025-01-06 21:40:00,85
2025-01-06 21:41:00,89
2025-01-06 21:42:00,65
2025-01-06 21:43:00,47
2025-01-06 21:44:00,55
2025-01-06 21:45:00,84
2025-01-06 21:46:00,75
2025-01-06 21:47:00,45
2025-01-06 21:48:00,80
2025-01-06 21:49:00,73
2025-01-06 21:50:00,51
2025-01-06 21:51:00,71
2025-01-06 21:52:00,72
2025-01-06 21:53:00,64
2025-01-06 21:54:00,102
2025-01-06 21:55:00,31
2025-01-06 21:56:00,28
2025-01-06 21:57:00,78
2025-01-06 21:58:00,80
2025-01-06 21:59:00,87
2025-01-06 22:00:00,63
2025-01-06 22:01:00,53
2025-01-06 22:02:00,76
2025-01-06 22:03:00,64
2025-01-06 22:04:00,114
2025-01-06 22:05:00,67
2025-01-06 22:06:00,73
2025-01-06 22:07:00,136
2025-01-06 22:08:00,69
2025-01-06 22:09:00,87
2025-01-06 22:10:00,89
2025-01-06 22:11:00,91
2025-01-06 22:12:00,80
2025-01-06 22:13:00,77
2025-01-06 22:14:00,74
2025-01-06 22:15:00,57
2025-01-06 22:16:00,79
2025-01-06 22:17:00,122
2025-01-06 22:18:00,101
2025-01-06 22:19:00,78
2025-01-06 22:20:00,91
2025-01-06 22:21:00,48
2025-01-06 22:22:00,63
2025-01-06 22:23:00,93
2025-01-06 22:24:00,106
2025-01-06 22:25:00,49
2025-01-06 22:26:00,56
2025-01-06 22:27:00,122
2025-01-06 22:28:00,70
2025-01-06 22:29:00,113
2025-01-06 22:30:00,72
2025-01-06 22:31:00,73
2025-01-06 22:32:00,59
2025-01-06 22:33:00,90
2025-01-06 22:34:00,100
2025-01-06 22:35:00,40
2025-01-06 22:36:00,57
2025-01-06 22:37:00,88
2025-01-06 22:38:00,62
2025-01-06 22:39:00,52
2025-01-06 22:40:00,90
2025-01-06 22:41:00,92
2025-01-06 22:42:00,53
